asset,cci_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
link,31,0.43239186777880056,0.8358973151734178,1.092118181121338,1.235998328433768,0.7591262656907843,0.8369729566326841,0.4911937377690802,1.235998328433768,0.7601031173559025,1533
ada,31,0.67715751501109,1.038094090818511,1.396741696654912,1.3760584368529738,0.9745689674404424,0.768738755043314,0.5042801556420233,1.3760584368529738,0.7216965604180418,1285
trx,31,0.42047222825409336,0.7401926971582399,1.1401891564419195,1.326669742734516,0.7285277373407529,0.899305616365536,0.5131086142322098,1.326669742734516,0.8851331394972568,1602
sui,31,0.6818331781620144,1.1231480767586504,1.8150184564275822,1.3274144746482375,1.5514541296032016,0.459383105713844,0.4898989898989899,1.3274144746482375,0.6345662083013474,396
sol,31,1.1997049697690954,1.40902028738776,1.7719037951799392,1.42507795137868,1.462914219169881,0.7332537912509057,0.5019193857965452,1.42507795137868,0.7613001793394135,1042
bnb,31,0.7266294506606066,1.1360687874420878,1.5364268937761019,1.3853348025431487,1.0161028501820872,0.7288046878025021,0.5264467952706907,1.3853348025431487,0.6518447902873472,1607
btc,31,0.48817639967909376,1.1987641894484995,1.3160248500034317,1.3479728990854933,0.751057711999895,0.6334652236363818,0.534740545294635,1.3479728990854933,0.39688284458574274,2274
xrp,32,0.3630569970161299,0.7477631628311465,0.9541017964040196,1.2958295016811332,0.719023588820351,0.7583913098911793,0.4915526950925181,1.2958295016811332,0.7292432530422176,1243
eth,32,0.5226800201084805,1.0791945526563143,1.151757995101427,1.3239492431884716,0.9642685061015096,0.569685371167418,0.5166898470097357,1.3239492431884716,0.509018193662466,1438
algo,32,1.9447693753902922,0.49735284233186117,0.5726515165636173,1.1494100433011192,0.379778164357362,0.8664955343459827,0.5015706806282723,1.1494100433011192,0.6616551780721325,955
vet,32,0.4780276900169038,0.9195586103582221,1.0857218502967576,1.280613855834932,0.9830629242228177,0.6007331335516108,0.5070298769771528,1.280613855834932,0.6422194999802414,1138
atom,32,0.023735724278741488,0.32679098224964315,0.38619845832717165,1.0884085819846439,0.28744133117604453,0.7537094475173072,0.47335140018066846,1.0884085819846439,0.662953565679588,1107
pol,32,-0.027710178200693214,0.2042644869016522,0.2077824382315972,1.0586268604611584,0.16179644246738162,0.5773566126264551,0.4831932773109244,1.0586268604611584,0.4573200529123548,238
tao,32,0.6390461753624586,1.054357814947096,1.284507423300393,1.3228101971519979,1.2448226892357908,0.5805589501061464,0.5026041666666666,1.3228101971519979,0.6854342456477194,384
ltc,32,0.1737311509698971,0.5608047416968438,0.6246884151720585,1.1762308481008399,0.42488807491059527,0.8796083843627969,0.4855,1.1762308481008399,0.666426449919639,2000
xlm,32,0.3175143472201005,0.7030056171875781,0.906991332378909,1.2643558493906402,0.6541565001280694,0.7805743665422847,0.4975609756097561,1.2643558493906402,0.7263352997800316,1230
avax,32,0.6187419212206091,0.9840610102283015,1.2521183662134148,1.3208840390579584,1.0102366809682752,0.7524050279596576,0.504739336492891,1.3208840390579584,0.7724187324660515,844
link,32,0.38033970280095386,0.7872102708182516,1.0253966305487137,1.2206150040731478,0.6727539888430184,0.8910896179513511,0.48990228013029313,1.2206150040731478,0.7615298187995564,1535
ada,32,0.6327764284775932,1.001362022891633,1.335272360233989,1.3629087955201946,0.8905774002073278,0.81038152258405,0.5023547880690737,1.3629087955201946,0.7207258244874163,1274
trx,32,0.41628856003547177,0.738489373386505,1.1105657568717606,1.3245083056677813,0.7263240215172834,0.9047546252402279,0.5137328339575531,1.3245083056677813,0.8898503371515859,1602
sui,32,0.6494931056908411,1.0925378337652778,1.7696529442576634,1.3166125636719823,1.5060664129448278,0.46028077468030426,0.4899497487437186,1.3166125636719823,0.6344983156154602,398
sol,32,1.1925512680631019,1.4044345007903003,1.7678282174117734,1.423222795375735,1.4148508606955978,0.7560254968023306,0.5028790786948176,1.423222795375735,0.7616327598451018,1042
bnb,32,0.7634277866399821,1.168742678207659,1.5852813348021753,1.3984999883452471,1.0961514951696767,0.6945892234723755,0.5261194029850746,1.3984999883452471,0.6514479449022996,1608
btc,32,0.5152044853764939,1.240221010599218,1.3700093902637465,1.3620449181662337,0.7979873654297909,0.6196194111304142,0.5357299430074529,1.3620449181662337,0.3986777011770046,2281
xrp,33,0.4260420883274132,0.8079877227509509,1.0338668515483882,1.3234575587746065,0.8404087215061226,0.7087284560130589,0.49479583666933546,1.3234575587746065,0.737166616325597,1249
eth,33,0.5218497625492386,1.0776626022123874,1.1363612820973528,1.3225340671184866,1.023695731366161,0.5366911021062152,0.5187239944521498,1.3225340671184866,0.5098148429391768,1442
algo,33,1.8960828158349292,0.49454138790880003,0.570329883738531,1.1483039332355798,0.3722030835206139,0.8787260290003637,0.5,1.1483039332355798,0.6613491723044114,962
vet,33,0.48309959728824947,0.9251784868315036,1.0897979709393242,1.2838162661739065,1.0566310228786249,0.5617234730005968,0.5079928952042628,1.2838162661739065,0.6415350727449962,1126
atom,33,0.2091366458093571,0.3539668911241399,0.41732784206480594,1.096063848592435,0.30403032782369593,0.7732317908015309,0.4760180995475113,1.096063848592435,0.6641466214382344,1105
pol,33,-0.09756838990944494,0.14727781655263136,0.1497594559243968,1.041746425291057,0.11451100685840987,0.5933089897780907,0.4811715481171548,1.041746425291057,0.4613078288905506,239
tao,33,0.6145517556626712,1.03316296937503,1.246232652097822,1.3174147993397922,1.1062360732385996,0.6388823393612024,0.503957783641161,1.3174147993397922,0.6840689332719209,379
ltc,33,0.182559936649475,0.5716784133571877,0.6406188977513464,1.1795481192694126,0.43226230896697715,0.8793701437960557,0.48530144494270055,1.1795481192694126,0.6649167782314104,2007
xlm,33,0.301859248546273,0.6866741303593793,0.8837185546630781,1.257454293311715,0.657853549416149,0.7551393522847397,0.4967532467532468,1.257454293311715,0.7234451994635891,1232
avax,33,0.6235841923882726,0.9878133427341316,1.2552928761515558,1.3223574365552688,1.0261598913854164,0.743980321849161,0.5083333333333333,1.3223574365552688,0.7728613628041483,840
link,33,0.3511300188689226,0.7591769177521591,0.9884251570932631,1.2117894633488016,0.6478537463612314,0.8917320589004167,0.48990228013029313,1.2117894633488016,0.7609714436782298,1535
ada,33,0.6174313238514111,0.9884258838014067,1.3183391426845101,1.3571645796961236,0.8728309418445265,0.8157111312166794,0.5023547880690737,1.3571645796961236,0.7203149235577567,1274
trx,33,0.3987563461881789,0.7242928150985799,1.0885792716019183,1.317901500128343,0.7118398835088963,0.903565213869753,0.5121646912039926,1.317901500128343,0.8880300110338579,1603
sui,33,0.7616005245786868,1.1924827105684308,1.9392339855432923,1.350433135832726,1.7127314016863686,0.4445322562959252,0.4912718204488778,1.350433135832726,0.6384699314068863,401
sol,33,1.1461585344825398,1.3751358115204413,1.7264435447971276,1.4120766853917301,1.323680212334488,0.7928696250519413,0.5014354066985646,1.4120766853917301,0.7632015869631933,1045
bnb,33,0.7324663387238448,1.1414129573842182,1.5399973871858181,1.3881850862968397,1.0160519355511404,0.7320514779135922,0.5265127885215222,1.3881850862968397,0.6516504970836792,1603
btc,33,0.5239598138016084,1.2544727058935947,1.3849640804716072,1.3666119761090147,0.7563612691707804,0.6614110668726902,0.5376532399299475,1.3666119761090147,0.3987856504435265,2284
xrp,34,0.30576324470590643,0.6923790695979835,0.8421315952081578,1.2693281250108346,0.6285805515416802,0.8014937386704883,0.4907778668805132,1.2693281250108346,0.7276409678346034,1247
eth,34,0.4581628741543471,0.9991819015325272,1.0448400922382552,1.292521950644074,0.974972508286421,0.5175848076366513,0.516551724137931,1.292521950644074,0.5050441339844695,1450
algo,34,2.3918135621448644,0.5207807717992011,0.5959228869069806,1.1576958015011778,0.3977373565707894,0.864004325696619,0.5031512605042017,1.1576958015011778,0.6598684421106112,952
vet,34,0.5673683161112681,1.012150547131501,1.2018279871783049,1.314877616850313,1.1423698998912366,0.5668313678874739,0.5111906893464637,1.314877616850313,0.63975768705947,1117
atom,34,0.36838481701950276,0.3734991436064547,0.4394050623914142,1.1018351489438964,0.33023376396610654,0.7506077128351755,0.4773550724637681,1.1018351489438964,0.6636588450460552,1104
pol,34,-0.15670372273139477,0.091769832692322,0.09417463076151711,1.0257950744119055,0.07108926012514726,0.5933089897780909,0.4769874476987448,1.0257950744119055,0.4596052523091489,239
tao,34,0.5214217657167672,0.9448862820500229,1.1470606585294687,1.284415403156996,0.9971615889666151,0.6516334915732607,0.5,1.284415403156996,0.6876847513028621,382
ltc,34,0.1647164266804766,0.5494671218823431,0.6090488124127633,1.1708167420097066,0.43551126148465624,0.8370456242010237,0.4873071179691389,1.1708167420097066,0.6634478774037703,2009
xlm,34,0.3405072729366454,0.7267621116844251,0.9410474669740211,1.2736455260045174,0.7402315113881093,0.7138222215622553,0.498793242156074,1.2736455260045174,0.727051800629482,1243
avax,34,0.6696018847108391,1.0242162414727312,1.3048931125107464,1.3359140601022186,1.0629323581227825,0.7439803218491612,0.5101311084624554,1.3359140601022186,0.7721033175210881,839
link,34,0.3592763313660603,0.7671181836911978,0.998365504350597,1.2141002392879292,0.658690961118566,0.885572431311518,0.4921773142112125,1.2141002392879292,0.7604024625174353,1534
ada,34,0.6094865334611139,0.9821517302382848,1.3009460797005805,1.3574682800518265,0.8920712366535458,0.7913756288699716,0.5019825535289453,1.3574682800518265,0.7187926408603238,1261
trx,34,0.3358345436204626,0.6726533058886615,0.9923295448515977,1.2909288886338064,0.6398457513174348,0.92492524399786,0.5112640801001251,1.2909288886338064,0.8798135420986537,1598
sui,34,0.8276181743481446,1.2494699860171563,2.0296850625252656,1.3693176228650767,1.796778243499097,0.4445322562959252,0.49502487562189057,1.3693176228650767,0.6392517592136189,402
sol,34,1.2338701153563338,1.4265231816014639,1.7898337970380798,1.4321529424353414,1.5248689835961262,0.7150522149179541,0.5038461538461538,1.4321529424353414,0.7643485631660207,1040
bnb,34,0.774148697262758,1.1783709110386296,1.588188523009287,1.4033222598537605,1.0843926847714722,0.7075688367225201,0.5302935665209244,1.4033222598537605,0.6511383328682728,1601
btc,34,0.5324055899988096,1.267775427215208,1.4024846161435447,1.3715671758141197,0.7873883376953188,0.6424744229062251,0.5368098159509203,1.3715671758141197,0.3990271912550787,2282
xrp,35,0.2809187979734393,0.6661450589878412,0.8046911879559038,1.25831944314268,0.5987246110815623,0.8044441226266548,0.49033816425120774,1.25831944314268,0.7230264459040049,1242
eth,35,0.4707596631598405,1.0160163964476783,1.0634798645926369,1.2975247845634772,1.002127231672723,0.5122682055015647,0.5178817056396149,1.2975247845634772,0.5052653878895084,1454
algo,35,2.718882076051061,0.5366562288256949,0.6187821268271289,1.1619821789374731,0.4283766383243903,0.8297235347348477,0.503125,1.1619821789374731,0.6623125931587558,960
vet,35,0.604227834313865,1.047781967131311,1.240774901400982,1.3292104738278419,1.2078854109381785,0.5558072785035478,0.5139765554553652,1.3292104738278419,0.6407358821375408,1109
atom,35,0.8446980179009584,0.4210796843069636,0.4946121727003258,1.1155362253280738,0.397278385128006,0.7029378876812973,0.47873303167420816,1.1155362253280738,0.663204707496023,1105
pol,35,-0.03269816914914592,0.20233129487306942,0.2073735327733239,1.057594660216467,0.16056380138967874,0.5814027180793304,0.4831932773109244,1.057594660216467,0.4613830530352342,238
tao,35,2.469906257441959,0.828075411285258,1.0062085723587622,1.2447908647865655,0.9001645565226665,0.6326252843451322,0.49476439790575916,1.2447908647865655,0.6876992732385215,382
ltc,35,0.1836527828157688,0.5734813831915048,0.6381027539398926,1.1802536526929102,0.4478433679299534,0.853524540677509,0.488,1.1802536526929102,0.6665348102158664,2000
xlm,35,0.3400583956513499,0.7262540126362407,0.9412312002403252,1.2737328146994056,0.7212558888631113,0.7326131950645457,0.4967741935483871,1.2737328146994056,0.7275713070156676,1240
avax,35,0.6577069272580358,1.014855997959633,1.2863478140763513,1.3334463065083653,1.093675827222937,0.7167916068189533,0.5108173076923077,1.3334463065083653,0.772461960229119,832
link,35,0.4032843634248684,0.8085140953385328,1.0577824596891492,1.2269592982660416,0.7148257855191561,0.8633960123403497,0.49186727391021473,1.2269592982660416,0.7633481423436149,1537
ada,35,0.5758356427521423,0.9521115071573633,1.261305016923651,1.3432326743567633,0.9220125136846739,0.7442517988859252,0.5,1.3432326743567633,0.7207238508795134,1262
trx,35,0.25604329900773903,0.6124012564594268,0.8324832830168594,1.2433498866323198,0.5348102311972402,0.9277107669989468,0.5118601747815231,1.2433498866323198,0.8101701368990366,1602
sui,35,0.8172004584383488,1.2391700879286427,2.023965138591259,1.3636418250254787,1.7656619756080072,0.44963069858537263,0.4962962962962963,1.3636418250254787,0.6406673589783857,405
sol,35,1.2693856583596403,1.4457177533297805,1.8160613622332684,1.438100056151243,1.5128438836252371,0.7320067567843428,0.5047984644913628,1.438100056151243,0.7659945672126843,1042
bnb,35,0.7602549959009932,1.1670363759769828,1.5692913147353549,1.3999623819852542,1.0973567096312167,0.6914808944480559,0.5306633291614519,1.3999623819852542,0.6501949851127306,1598
btc,35,0.5417747350120397,1.2810163323745847,1.4042267472162917,1.3764855072207547,0.8055922465976366,0.6360866624378987,0.5408832531700918,1.3764855072207547,0.40001557394219045,2287
xrp,36,0.23705050076916523,0.627894913390311,0.7147133406654207,1.2305840017335086,0.5502243607758459,0.7780065671103455,0.4898949070331447,1.2305840017335086,0.6817672144472349,1237
eth,36,0.4452949486122333,0.9802655447176966,1.0241929854143164,1.285415704011352,0.8792466167711795,0.5647700692149246,0.5168384879725086,1.285415704011352,0.5065690366112516,1455
algo,36,2.9378195542382106,0.5467337955501054,0.6278818949521717,1.1651622589983806,0.44746658369035,0.8114774219419917,0.5046923879040668,1.1651622589983806,0.6641422803814193,959
vet,36,0.5644057836737895,1.0069667494032493,1.1819482814854791,1.3138292633274045,1.0846879634418982,0.5977808122637397,0.5144144144144144,1.3138292633274045,0.643919625174574,1110
atom,36,0.801959572797786,0.4175360269009673,0.49077167672631483,1.1149237821437747,0.3974688374154222,0.6976721661556656,0.47766636280765723,1.1149237821437747,0.6641413600574482,1097
pol,36,0.06345799921535855,0.27713883101644615,0.2813159543879429,1.0803513794690973,0.23853660236531155,0.5337603671227711,0.4851063829787234,1.0803513794690973,0.4594137313192736,235
tao,36,2.444605495789446,0.8246675906766352,1.0137531478888282,1.2416594587327021,0.9179204583770504,0.6215355366750831,0.48711340206185566,1.2416594587327021,0.6918183655723752,388
ltc,36,0.17811747301484981,0.566606748026177,0.6324466104152762,1.1770589661235276,0.45403057634686783,0.8330381299741378,0.48703888334995016,1.1770589661235276,0.6675260815171247,2006
xlm,36,0.31005408479899854,0.6960827234032485,0.8822190469053596,1.2608546506230478,0.7313439820570085,0.6911300936468203,0.4971751412429379,1.2608546506230478,0.7261404683855135,1239
avax,36,0.6485602572842104,1.0070160849741703,1.271487862637973,1.330321261135007,1.0400502453466116,0.7501996367782545,0.5096385542168674,1.330321261135007,0.774809189180107,830
link,36,0.3320266603115649,0.7403920239711184,0.9661331987162166,1.2057081431417793,0.6494774369449509,0.8660327180002362,0.4902597402597403,1.2057081431417793,0.7596903961504641,1540
ada,36,0.5134412907806309,0.9204404273425034,1.1525664313800659,1.3139967808325494,0.8543071984820053,0.7348663026238085,0.502373417721519,1.3139967808325494,0.6820664907841615,1264
trx,36,0.26300796558802575,0.6194649551947539,0.8468935944682591,1.2460386048074046,0.5463019349853682,0.9215125830780919,0.5118159203980099,1.2460386048074046,0.8126756857305265,1608
sui,36,0.7360524784265043,1.168530793764025,1.9084146022763542,1.340593677558075,1.4082325137446368,0.530793148127739,0.4913151364764268,1.340593677558075,0.6396752000506566,403
sol,36,1.3182934624460896,1.466498939253806,1.862759008721157,1.4457111906236335,1.5275814987439382,0.7419661347967751,0.5028735632183908,1.4457111906236335,0.7728704807565806,1044
bnb,36,0.762184321755625,1.169383562843697,1.5741078201990413,1.4018809305569522,1.1323511048340749,0.6705724904630074,0.5300751879699248,1.4018809305569522,0.6493365603674188,1596
btc,36,0.5599463909762179,1.3100446455777075,1.439980523173902,1.3866374839949793,0.8392467822538591,0.6245936917901544,0.541994750656168,1.3866374839949793,0.40013006260545236,2286
xrp,37,0.2437199231506233,0.6358784292028042,0.725695418515501,1.2324670937571376,0.5774186129684155,0.7519835409739805,0.49036918138041735,1.2324670937571376,0.6828495405145889,1246
eth,37,0.43920647439468063,0.9718195196635604,1.0178884546607894,1.2819930144777918,0.8718712997721934,0.5647700692149246,0.5157103825136612,1.2819930144777918,0.5066854537860249,1464
algo,37,0.1875116302859785,0.5770385539739754,0.6607338805917757,1.1754630200810048,0.49204774448616606,0.7791820810913159,0.5062893081761006,1.1754630200810048,0.6644179715629714,954
vet,37,0.5978844459452506,1.0405719310461288,1.2214879738755817,1.3260725970294471,1.1120207869036627,0.6014782943254393,0.5170556552962298,1.3260725970294471,0.6427776362262816,1114
atom,37,0.5408365929884795,0.39272212639798537,0.46258231909246245,1.1074242212044338,0.3843465283758052,0.6789118779594808,0.4767970882620564,1.1074242212044338,0.6644327014627902,1099
pol,37,0.046405475102443194,0.2653381866005353,0.2647998127906453,1.0773378804738172,0.21256732045439125,0.5761938507957624,0.48917748917748916,1.0773378804738172,0.46159953263849357,231
tao,37,0.46254027294754985,0.88496077338972,1.0920892299761307,1.2599096908767422,0.9502225939199155,0.6480406240729548,0.4884910485933504,1.2599096908767422,0.6958306642377072,391
ltc,37,0.19799699133826842,0.5916777465428205,0.6621104001096799,1.1852736690000154,0.4752533168989776,0.8318381078901748,0.4880597014925373,1.1852736690000154,0.6681573241645726,2010
xlm,37,0.3230377681175458,0.7095268895423569,0.9045347057052742,1.2666629721990972,0.7311881803293937,0.7035198766521124,0.4975806451612903,1.2666629721990972,0.7249977781203019,1240
avax,37,0.6482197868009263,1.0060932317123,1.2723257243701953,1.3297382574917653,1.0180120546177123,0.7676119763071816,0.5090689238210399,1.3297382574917653,0.7767055979689712,827
link,37,0.29813818202772424,0.706473103336723,0.9200275150277343,1.1954476002873966,0.6182028525494055,0.8669596566723705,0.49024707412223667,1.1954476002873966,0.7586374205454529,1538
ada,37,0.5371215184958762,0.9421793518301639,1.1909601077752525,1.3229923464987565,0.8950198007076824,0.7198262614337219,0.5007911392405063,1.3229923464987565,0.68379630247798,1264
trx,37,0.28528635080690745,0.6407546974138961,0.8792304817090155,1.2562036287862237,0.5818826582831083,0.8942755430990491,0.5105853051058531,1.2562036287862237,0.8121102074729165,1606
sui,37,0.7504015759242906,1.1801831243211622,1.9375958537065083,1.3421612381466737,1.4892035313150775,0.5080828888701319,0.4914004914004914,1.3421612381466737,0.64111985395604,407
sol,37,1.322494866494242,1.4667970964443513,1.8622508054965223,1.4457636969508358,1.5395504463865606,0.7385248251284763,0.501432664756447,1.4457636969508358,0.7751557641818926,1047
bnb,37,0.7323189925560112,1.1471655032331676,1.5324836605861536,1.3914917812494443,1.0548042550246457,0.7012514229137391,0.5307402760351317,1.3914917812494443,0.6447918653819167,1594
btc,37,0.5500123738516651,1.2927622315597502,1.4196002178140206,1.3808156769867785,0.8508048441569027,0.6088607150092717,0.5418309242225142,1.3808156769867785,0.40070914287286813,2283
xrp,38,0.22474027567709398,0.6133484060691319,0.7013139303051071,1.2229653624855168,0.5482048570010299,0.7638112877152448,0.4888,1.2229653624855168,0.6826871214050451,1250
eth,38,0.4099763990970464,0.9327556330664949,0.973259479608965,1.2689482264903567,0.800574532421464,0.5884670915553081,0.5167007498295841,1.2689482264903567,0.5050752308174211,1467
algo,38,0.1749259598706281,0.560853597495149,0.6407584112548363,1.1705099471318363,0.47457911700370514,0.7837885046091916,0.5063157894736842,1.1705099471318363,0.6632205946370914,950
vet,38,0.6032228141613887,1.0443291162154587,1.2288761801437407,1.3272148579254788,1.119555958403356,0.6015543439058816,0.5174887892376682,1.3272148579254788,0.6448865013587393,1115
atom,38,0.39253007090321623,0.37684567769192656,0.44281363741975954,1.1027119981243712,0.3808623839750988,0.6577523212023628,0.4781420765027322,1.1027119981243712,0.6647631429730307,1098
pol,38,-0.01582309835739304,0.2150151272645994,0.21301842918476088,1.0621420715973326,0.17119041720275996,0.5761938507957626,0.4826086956521739,1.0621420715973326,0.45875314431251907,230
tao,38,2.807140935928575,0.8674385679942798,1.054796287365189,1.2541852576534618,0.9278164535096847,0.6418935826899247,0.49230769230769234,1.2541852576534618,0.6865724552680009,390
ltc,38,0.2129569647607834,0.6103201441361933,0.6821875732207431,1.1915654922607728,0.48291126422602315,0.8454190578725984,0.48952095808383234,1.1915654922607728,0.6689315271018254,2004
xlm,38,0.31494410622552627,0.701110949674354,0.8926193254948095,1.2637336433148196,0.7028752279545397,0.7211756784808835,0.4975767366720517,1.2637336433148196,0.7229904477215193,1238
avax,38,0.649567516264097,1.0066899845381407,1.272843267564453,1.3295842858734654,0.9923607805740754,0.7894432934997633,0.5103030303030303,1.3295842858734654,0.7782063743445463,825
link,38,0.338252332208278,0.7465037114926583,0.9733445416584582,1.2079067010145224,0.6678154178957559,0.8480419407114025,0.4915254237288136,1.2079067010145224,0.7586505925026241,1534
ada,38,0.44906883138652653,0.8934705769838512,1.0372583915516502,1.2832604231281701,0.813079180415625,0.6908236338873293,0.5,1.2832604231281701,0.6286657093387481,1256
trx,38,0.2695654785270787,0.634057276331199,0.8288863771374159,1.2389940200398095,0.5389191181510309,0.8910354861751432,0.5114268066707844,1.2389940200398095,0.7573386133651961,1619
sui,38,0.7787336512843437,1.2044191261293848,1.9803558767269291,1.3493070282217008,1.5220681646488614,0.5080828888701319,0.49264705882352944,1.3493070282217008,0.6420827877728149,408
sol,38,1.4035244768413175,1.511523402678983,1.9265705073175021,1.4615994030118977,1.6494965049250991,0.7098859725115978,0.5028625954198473,1.4615994030118977,0.7746849492888219,1048
bnb,38,0.7135572599700057,1.1322442379449769,1.5037725704302627,1.386617440543662,1.0161665338409958,0.7157584623918799,0.5317410433689503,1.386617440543662,0.6423788891310419,1591
btc,38,0.5433154290710986,1.2814433616410836,1.4101158370140028,1.3755112111363168,0.8257322676306739,0.6222202386381307,0.5415759686547671,1.3755112111363168,0.4009442352242394,2297
xrp,39,0.23775122339688703,0.62890831136955,0.7162035650090594,1.2292808383089466,0.560658285405586,0.76617874957953,0.492,1.2292808383089466,0.683031940089977,1250
eth,39,0.4114802949061953,0.9341917201719148,0.9783511877726465,1.2686716481074514,0.8146056670357767,0.5800914995376705,0.5166327223353699,1.2686716481074514,0.5058338804755278,1473
algo,39,0.2709313278657164,0.6786232551820546,0.7899949191108817,1.2100025011062945,0.6064940248562299,0.7399729703099625,0.5079365079365079,1.2100025011062945,0.6613230266146889,945
vet,39,0.6261707365411997,1.0663180073755227,1.25380624162941,1.3352288221250759,1.234056368461381,0.5573391362226846,0.5197486535008977,1.3352288221250759,0.6450119998828383,1114
atom,39,0.4614716220134383,0.3839645673956965,0.45177014849974045,1.1050781814642978,0.3722374012099628,0.6844294783843208,0.47802197802197804,1.1050781814642978,0.6635254186949893,1092
pol,39,-0.05052941276301215,0.18526041919298317,0.1828224835505335,1.0535286138378277,0.15162297795246762,0.5588916032624617,0.48034934497816595,1.0535286138378277,0.45741453899556495,229
tao,39,2.4208107413240745,0.8246201982657594,1.0087682225427592,1.2378267800575993,0.8868682358302861,0.6418935826899247,0.4911392405063291,1.2378267800575993,0.6903481511467039,395
ltc,39,0.2344477025655951,0.6365475488910322,0.7099306556970378,1.2008645807667533,0.5229468298337127,0.8140269685782197,0.49247743229689067,1.2008645807667533,0.6687525910024353,1994
xlm,39,0.3020113126712811,0.6874371946852527,0.870484474618163,1.259293057642336,0.7077800678551273,0.7003403573452799,0.4979658258746949,1.259293057642336,0.7210650652536769,1229
avax,39,0.6914676850917258,1.0394626335335235,1.313898555379115,1.34350687760462,1.0251888264442854,0.7873204652928952,0.510353227771011,1.34350687760462,0.7765090517062445,821
link,39,0.35491462000750573,0.7630990797142563,0.9938564119644007,1.212434590098166,0.6986657800649649,0.8265609099646315,0.49252761533463285,1.212434590098166,0.7567691251152977,1539
ada,39,0.37574151360331465,0.814609975907913,0.9311377586817289,1.2539210469158073,0.6639579728752247,0.760782006016966,0.4980047885075818,1.2539210469158073,0.6200848178319799,1253
trx,39,0.3013298772877233,0.6667999067201239,0.8743969465573379,1.2516554189971187,0.5725370069977598,0.8840501377194608,0.5138291333743086,1.2516554189971187,0.7590754209542872,1627
sui,39,0.7315090893952259,1.1606187356428832,1.8950610165903936,1.3336530480675197,1.483995727181858,0.5039951359790386,0.49144254278728605,1.3336530480675197,0.6444206054445999,409
sol,39,1.3946599563114135,1.5060453449898978,1.920901515314891,1.458735394997745,1.7220271333596147,0.6781737914424655,0.5023832221163013,1.458735394997745,0.7754306162708026,1049
bnb,39,0.654803248558611,1.0802527736380352,1.4260176156634206,1.3646461195605821,0.9620189258110888,0.7181348164741558,0.529559748427673,1.3646461195605821,0.6395348399850532,1590
btc,39,0.5334190972962505,1.264233504568328,1.3846454823099965,1.3701837159537742,0.8134102496103469,0.6240246438242366,0.542011319111885,1.3701837159537742,0.401498646778386,2297
xrp,40,0.1908787332294175,0.5747690381700913,0.6373979765010996,1.2022119115439802,0.5117042584183626,0.7445571426519113,0.4912974683544304,1.2022119115439802,0.6628628809647956,1264
eth,40,0.39705431116163115,0.9185011315130274,0.9662315345923957,1.2618748183059818,0.7567685134668252,0.607228524597044,0.516260162601626,1.2618748183059818,0.5003057831153481,1476
algo,40,0.22334682043227216,0.6221349898908649,0.7073662552495428,1.191139924914909,0.5546104648495292,0.747269861543753,0.5073839662447257,1.191139924914909,0.6661636011688171,948
vet,40,0.5806707518781467,1.0221745740911437,1.2010932240322503,1.3195847371455072,1.1309277111165223,0.5831523359177059,0.518850987432675,1.3195847371455072,0.6451961858648804,1114
atom,40,0.5552022269475376,0.39159662379171,0.4637763760462022,1.1078003606688815,0.3695579500656822,0.6977364671295183,0.4792243767313019,1.1078003606688815,0.6584685434254623,1083
pol,40,-0.02803819304791011,0.20382788500718838,0.20145897425993808,1.059044700870023,0.17535044824767,0.5310726720501764,0.48034934497816595,1.059044700870023,0.45687483384720434,229
tao,40,1.496443021888762,0.702275266954922,0.8434333100604625,1.1972109838300489,0.7408060521173434,0.6418935826899246,0.4873096446700508,1.1972109838300489,0.6771114878270422,394
ltc,40,0.22165300556862055,0.620943335863188,0.6907983162890312,1.1960247901752712,0.4871648793175332,0.8519487469725395,0.49219143576826196,1.1960247901752712,0.6684015827734824,1985
xlm,40,0.2733636690340433,0.6568659437494838,0.8291451072657655,1.2454113891468774,0.6805461161746439,0.6978923636881469,0.4967532467532468,1.2454113891468774,0.7230515482426145,1232
avax,40,0.70207453972325,1.047478651935721,1.3220720334256792,1.3466499997831045,1.0332885843971051,0.7873204652928952,0.5121951219512195,1.3466499997831045,0.7766547294744183,820
link,40,0.35792681494702694,0.7660456287582875,0.9946481965500371,1.2142605779805202,0.695708300911216,0.831641167572712,0.49377865094957435,1.2142605779805202,0.7552809414207782,1527
ada,40,0.3514045050345076,0.7856115490626365,0.8992131177071097,1.2438243774538875,0.6516777200409293,0.7483082647871885,0.4959871589085072,1.2438243774538875,0.6207340312984864,1246
trx,40,0.2690537097434671,0.6335315375449169,0.8283898884194768,1.237893674696041,0.5433225233340621,0.8815093377387786,0.5123001230012301,1.237893674696041,0.75599058506036,1626
sui,40,0.7691736913029774,1.1944707571659907,1.935156632234015,1.3458790039282655,1.5761972400456383,0.487999166089594,0.49144254278728605,1.3458790039282655,0.6439529256956944,409
sol,40,1.2889555431603497,1.44374118095483,1.8334338717558394,1.4340629384991281,1.7374981872851867,0.6484628582811393,0.4981024667931689,1.4340629384991281,0.7804051416197023,1054
bnb,40,0.6525532063383808,1.0775157141689404,1.4148466451237105,1.3631648631536046,0.9343990070951561,0.7386390954674075,0.5307788944723618,1.3631648631536046,0.6405323173766707,1592
