asset,ema_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
aave,86,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,87,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,87,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,87,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,88,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,88,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,88,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,89,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,89,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,89,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,90,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,90,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,90,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,91,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,91,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,91,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,92,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,92,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,92,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,93,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,93,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,93,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,94,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,94,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,94,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,95,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,95,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,95,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,96,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,96,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,96,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,97,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,97,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,97,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,98,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,98,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,98,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,99,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,99,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,99,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,100,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,100,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,100,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,101,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,101,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,101,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,102,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,102,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,102,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,103,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,103,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,103,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,104,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,104,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,104,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,105,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
