asset,trix_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xrp,10,0.3229200256219926,0.7146139097141816,0.832228755259827,1.2757071914661335,0.5662586799417203,0.8926028220582615,0.5032626427406199,1.2757071914661335,0.7072967498395376,1226
eth,10,0.4528510430807642,0.980349846065741,1.0167990544974248,1.290443478842757,0.8003673378236337,0.6332231806305445,0.5179063360881543,1.290443478842757,0.5169696852234694,1452
algo,10,0.6454623692211849,0.41000360528093677,0.45633175920624774,1.1208871768574837,0.32819110135888657,0.8510524301955121,0.5030864197530864,1.1208871768574837,0.6812326301097736,972
vet,10,0.5257591445560519,0.9682759555798772,1.1423962212353622,1.29756135357572,0.9537942580136121,0.6538436408239658,0.5158730158730159,1.29756135357572,0.6440646456857795,1134
atom,10,-0.022464605137679228,0.33669822740171157,0.3752906054046496,1.0919282154221883,0.32646704278509325,0.7103123033911496,0.4764065335753176,1.0919282154221883,0.6887281793298736,1102
pol,10,-0.22375039563421728,0.025353005249165644,0.025636256894629648,1.0070886412747186,0.019560825212326244,0.5943419846482105,0.4605809128630705,1.0070886412747186,0.45855785394251575,241
tao,10,1.810690854372424,0.7444578219220854,0.9197060425776714,1.2206079664810265,0.7243307168276943,0.6887390738546311,0.46825396825396826,1.2206079664810265,0.6701183765983444,378
ltc,10,0.3433502442434395,0.7616622245342093,0.8478892850254315,1.2474295775779223,0.709100162604541,0.7241606834796857,0.5,1.2474295775779223,0.6741865906784211,1990
xlm,10,0.15837037178661117,0.530134491514068,0.6266466298351926,1.187237802064698,0.454231514544819,0.8141258759707419,0.4950900163666121,1.187237802064698,0.6975619122916554,1222
avax,10,0.5464972618224788,0.9256560160406442,1.1474459224500708,1.3005726956615202,0.8912394419452883,0.8028127465193458,0.5065554231227652,1.3005726956615202,0.7729635758809236,839
link,10,0.3678093860953904,0.7806241523839565,0.9635659012070653,1.2165090453494953,0.8077229116975638,0.7630723381653138,0.49429657794676807,1.2165090453494953,0.7895617999218629,1578
ada,10,0.5984962132635945,0.9692261489751063,1.2986552027605385,1.3441847279707313,0.9054379802830028,0.7785871083398014,0.5062111801242236,1.3441847279707313,0.7273455628441569,1288
