asset,max_pivot_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
eth,3,0.2534031177987319,0.668700335764729,0.9392900028843533,1.1398086762696673,0.5752857956912542,0.7811870546071554,0.5044418694476632,1.1398086762696673,0.6720586072077291,2589
algo,3,1.2294965272574534,0.5368727782950747,0.8013386051498304,1.1092788572811032,0.5270055695288216,0.9129484825144908,0.503586800573888,1.1092788572811032,0.8961693615867886,2091
vet,3,0.023351445411928795,0.4291693328855208,0.6071034178794479,1.0875727352952886,0.4484986726840606,0.8254402208380028,0.5,1.0875727352952886,0.8626171887370943,2296
atom,3,-0.8202490152318795,0.2274058596866949,0.3324019594812478,1.0452660312206157,0.21549623789009795,0.9231864156530181,0.47994402985074625,1.0452660312206157,0.8748376128854406,2144
pol,3,0.4242912101935683,0.509929699172551,0.7711353310166285,1.097309356350373,0.5675126479003619,0.5902992492143008,0.48738170347003157,1.097309356350373,0.6569577934346685,634
tao,3,-0.8129444166541447,0.00983373110761621,0.013083627634134835,1.001776753177846,0.009753807876750066,0.9372996130093701,0.5046082949308756,1.001776753177846,0.929681750313971,868
ltc,3,-0.8473881527838629,0.2433715351672049,0.33292788906066273,1.0541293450545808,0.19760104296999895,0.9795077805934662,0.4748121347063735,1.0541293450545808,0.7952933316935397,3593
xlm,3,0.20204809708795302,0.6219634314847912,0.9454005253222112,1.144546497936151,0.5601994673520861,0.96295668748847,0.5005825242718447,1.144546497936151,0.8673304508053883,2575
avax,3,0.24887953215024639,0.6833889307275184,1.0685138048055298,1.1483321489433704,0.725339082436545,0.8756595040771157,0.49587301587301585,1.1483321489433704,0.9294122755807159,1575
link,3,-0.9978604893249903,-0.09183043265623572,-0.12388388417006972,0.9823809380241862,-0.08533379767425418,0.9996899101556639,0.47760031164783795,0.9823809380241862,0.9289658565539166,2567
ada,3,0.5563344814974962,0.904494900880042,1.3892996219812173,1.2325329075938785,0.9548593721995879,0.9616623233164524,0.5106132075471698,1.2325329075938785,1.0152100154644514,2544
trx,3,0.4610996462270114,0.788946882115918,1.3675257609411096,1.2478131906169307,0.9350026046549633,0.8305742563373397,0.4926906361122086,1.2478131906169307,0.9843363484142263,2531
sui,3,1.340956191472105,0.6968478791468488,1.0081525756606837,1.1446132536063924,0.8344120764798938,0.693173113041667,0.49727520435967304,1.1446132536063924,0.8300118776586579,734
sol,3,2.1009301551348605,0.6439767740140131,0.8644086303620506,1.1353717309561258,0.7570788586909377,0.8422553103814708,0.49349915206331263,1.1353717309561258,0.9901811910628161,1769
bnb,3,0.1275470282217439,0.525720882142965,0.7758694727866917,1.1244861313717336,0.4508167611010782,0.9233881876048333,0.4984520123839009,1.1244861313717336,0.7918248753562019,2584
btc,3,0.11456881676759911,0.4688710306399468,0.6058898277332447,1.1010212727229696,0.36792159032428334,0.6821051673412406,0.5122826386972122,1.1010212727229696,0.5352457318467124,3623
xrp,4,0.14528173085876817,0.512373889667182,0.6649209370212995,1.1206796217485642,0.5382836167504215,0.9101959214072034,0.5080950740613159,1.1206796217485642,0.9562227162761943,2903
eth,4,0.15579976621805836,0.5577995210791585,0.8183488996611388,1.108707990177912,0.47030921149696453,0.8503882956883891,0.5005156411137848,1.108707990177912,0.7170057228405127,2909
algo,4,0.19086765571335307,0.6462535309411293,1.0209661623859543,1.125102204638592,0.6753926523181744,0.8946537453702642,0.5043140638481449,1.125102204638592,0.9349930593215668,2318
vet,4,-0.3602345352054517,0.40082125422242626,0.6110947184793395,1.0756496715453083,0.39506963493117386,0.9184901563922021,0.4998102466793169,1.0756496715453083,0.9053102023686083,2635
atom,4,-0.7107386595895671,0.3164470498087322,0.4923897390181449,1.0595362625252491,0.31267241440755233,0.936218249050066,0.48596201486374896,1.0595362625252491,0.9250508750826648,2422
pol,4,-0.09658784057882197,0.29792136475212716,0.47439061710181196,1.051991405096287,0.3195881988379857,0.6522073771921862,0.48559670781893005,1.051991405096287,0.6996402594997488,729
tao,4,-0.8920595264883656,-0.08037814749870077,-0.11274951787304983,0.9862300937206578,-0.08296583869940577,0.9537602809031868,0.5005235602094241,0.9862300937206578,0.9844656052143124,955
ltc,4,-0.6313263826837997,0.3382237747111905,0.4817040075974993,1.0708083395855037,0.2875352544471623,0.982776268053843,0.48407800543075785,1.0708083395855037,0.8354907177675254,4051
xlm,4,0.5700289788339352,0.5162694477386315,0.7561079625000607,1.1128556027030958,0.48492221950992437,0.9885684937652606,0.49742002063983487,1.1128556027030958,0.9285438645149598,2907
avax,4,2.2231775170706825,0.6360168430904819,1.0614610656210401,1.1251818061149041,0.7257650959074097,0.8713662226623948,0.4946236559139785,1.1251818061149041,0.9943245953803804,1860
link,4,-0.9983955929074692,-0.0368805700270249,-0.05290044846128979,0.993288925113654,-0.037056421660177224,0.999713689916234,0.47929606625258797,0.993288925113654,1.0044804623638315,2898
ada,4,0.41291412455932286,0.8167193131166063,1.3138906881151753,1.1908824454722096,0.8654565950074063,0.987775490959574,0.5060199518403853,1.1908824454722096,1.0467204574548707,2907
trx,4,0.31031942601320406,0.6974736019751305,1.208305929346438,1.1951064409603664,0.7563804959738859,0.9577295534130527,0.49272853185595566,1.1951064409603664,1.0386170208707668,2888
sui,4,1.9860907138495794,0.7836074544820967,1.2275309568888695,1.1479184853223932,0.9731546615742093,0.7167822317701401,0.5050055617352615,1.1479184853223932,0.8901650516350647,899
sol,4,0.39142360985474567,0.8420927729781027,1.2148935408832993,1.1661021119143542,1.0036952979093683,0.8603356485587577,0.5051903114186851,1.1661021119143542,1.0254390879384572,2023
bnb,4,0.13405600455105326,0.5398541691033042,0.8344940600106319,1.1196507377424638,0.4630186654186654,0.946576225839482,0.5008611780916293,1.1196507377424638,0.8118534335545091,2903
btc,4,0.17224622467707174,0.5623751645480037,0.7750825857363537,1.114403047950139,0.45773625988059036,0.6876995551191387,0.5119782662385775,1.114403047950139,0.5597420407687842,4049
xrp,5,-0.2602762545869777,0.45741658705084304,0.5653869455901807,1.1132073911317033,0.48228226370383664,0.8785852083932029,0.5067126965861143,1.1132073911317033,0.9263460817906078,2607
eth,5,0.20251722932350935,0.6095727045267401,0.845221848809314,1.1263175899770725,0.4982116096002955,0.8403823744195963,0.5015197568389058,1.1263175899770725,0.6868553206698558,2632
algo,5,0.2013979151679679,0.6420227467044699,0.9762961730473338,1.1335685253503756,0.7144807783804367,0.8021687331050529,0.5002435460301997,1.1335685253503756,0.8927006772941752,2053
vet,5,-0.1284840478098913,0.4206762049777501,0.6283394525626576,1.0821692612513405,0.40386141015344895,0.9186376040149065,0.4981934965877158,1.0821692612513405,0.8819188577520527,2491
atom,5,-0.8717904674420999,0.1962527124873793,0.28951427003244223,1.0380812255402507,0.18027277344256304,0.9631664530512836,0.4809437386569873,1.0380812255402507,0.8847403206697443,2204
pol,5,-0.16087461640195555,0.24137255088159848,0.37119232340136027,1.0436306526239778,0.25213951159358755,0.6385663089842369,0.4815361890694239,1.0436306526239778,0.6670509827208366,677
tao,5,-0.8818056705399993,-0.10127962332204764,-0.1339448121950603,0.9816441508868304,-0.10126993516761483,0.9435614353664484,0.4976689976689977,0.9816441508868304,0.9434711766490201,858
ltc,5,-0.12147412954917025,0.39208028573282305,0.543541247028088,1.085972505083626,0.32975890460069124,0.9709480099428588,0.48488063660477454,1.085972505083626,0.8166152796602454,3770
xlm,5,0.4362882742130767,0.4889782968153609,0.6705603679697956,1.1130393612250296,0.44019098395137546,0.978915438228415,0.4980886850152905,1.1130393612250296,0.8812451447546968,2616
avax,5,2.319322656815272,0.6294101713880508,0.9968217741820662,1.1319274323939388,0.7208743286756887,0.8414597643652317,0.49491322561340517,1.1319274323939388,0.963738386061782,1671
link,5,-0.9923960078605607,0.04963383280376911,0.0726165861417984,1.009281841432532,0.0481393153541748,0.9986430503601401,0.47794117647058826,1.009281841432532,0.9685730480981755,2720
ada,5,0.3744531919401273,0.7868486259834212,1.232266074830909,1.1910037295688187,0.8236625629072262,0.9863835605020701,0.5020139143171,1.1910037295688187,1.0325330497175047,2731
trx,5,0.36512935528763557,0.7301200316273723,1.2462237139673014,1.2151736086830478,0.7725015751194213,0.961769382394889,0.49386388992190405,1.2151736086830478,1.0175975601514107,2689
sui,5,2.222322642306776,0.8051946377254207,1.2335686846717921,1.1577285621362454,0.9876419481730964,0.711190875307602,0.504739336492891,1.1577285621362454,0.8723380766617274,844
sol,5,0.4671940817724545,0.8880460648986809,1.2123853772814486,1.1891678036915998,1.0841789930201324,0.8065912681745967,0.5058626465661642,1.1891678036915998,0.9847341748067295,1791
