asset,bbpct_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
ltc,84,0.19589750602369094,0.590067472236771,0.6432583344460742,1.1863325238804536,0.4557267738446404,0.8707070052025137,0.49117341640706125,1.1863325238804536,0.6724730867483708,1926
xlm,84,0.03612914268514977,0.31319958671127085,0.39791121241588784,1.1047533297685386,0.25047703675548094,0.855382666034107,0.4825119236883943,1.1047533297685386,0.6840804540324641,1258
avax,84,0.4793278614990226,0.8657244796116854,1.0661009191850657,1.2756864724306907,0.8977814975189751,0.7636721109143964,0.5140073081607796,1.2756864724306907,0.791950219147932,821
link,84,2.0959862493612045,0.4985183437345861,0.5868679836740832,1.1291848127684676,0.40597951547788363,0.8924937456585788,0.4871630295250321,1.1291848127684676,0.726822158067708,1558
ada,84,0.2331471253656363,0.6442246381733134,0.7146563444857356,1.19548075780298,0.5057604316151745,0.741935173101572,0.49744897959183676,1.19548075780298,0.5824698888299586,1176
trx,84,2.5296912593231635,0.4635493022036936,0.5384663668127275,1.145362088558387,0.391778799704113,0.7215042681523999,0.5150421179302046,1.145362088558387,0.6097950634686327,1662
sui,84,0.8892994368171905,1.2730247185582468,2.1668205632129944,1.351596539551848,1.7735155465146175,0.4794003110071409,0.49417249417249415,1.351596539551848,0.667876980062116,429
sol,84,1.1073346425413293,1.3164002231149508,1.7064401087910817,1.3904276237884394,1.4199479708472444,0.7476936467127137,0.4967197750702905,1.3904276237884394,0.8065070620793914,1067
bnb,84,0.4882623325744049,0.9611872479329756,1.1612530205844132,1.2901295767197278,0.8684839071876634,0.6433620564634266,0.5272397094430993,1.2901295767197278,0.5813119074719653,1652
btc,84,0.4382222576446244,1.0705673972909666,1.143126577601284,1.305289260826578,0.7976603778215655,0.5669613485518046,0.5379339905700814,1.305289260826578,0.42243263211680165,2333
xrp,85,-0.7511587341727333,0.09424658255593298,0.09420284499288073,1.0287476185587254,0.06179494300482407,0.9239641029565638,0.4801864801864802,1.0287476185587254,0.6058183494008288,1287
eth,85,0.17801181196172045,0.5853499753962262,0.5611620978009132,1.1562813832804364,0.42316319717116313,0.6957291062044137,0.52,1.1562813832804364,0.5029588542259866,1550
algo,85,1.9768659833912023,0.5072802692464039,0.5506844906103071,1.1584603964020757,0.47720460805225345,0.7188436961289305,0.4906976744186046,1.1584603964020757,0.6762248505577397,860
vet,85,0.26170955468050283,0.6750456648671346,0.7749304339090237,1.194483192146302,0.5544733907484504,0.8169750640668337,0.5056967572304996,1.194483192146302,0.6710522820989147,1141
atom,85,0.8054101807138183,0.4222754577212527,0.46200912635328134,1.119607298574212,0.3888336281104484,0.7173739911478512,0.48549323017408125,1.119607298574212,0.6605620255445239,1034
tao,85,2.632375050518152,0.8545736828065841,1.1903568129021747,1.2251789530347093,1.1700527127267606,0.532974370031136,0.4720357941834452,1.2251789530347093,0.7297300630891396,447
ltc,85,0.19681939391606007,0.5912832055981755,0.6449472676067279,1.1864677293830879,0.4645423431755508,0.8566531063916523,0.49117341640706125,1.1864677293830879,0.6730305166188547,1926
xlm,85,-0.03882346700580608,0.30127668417845666,0.383775915405988,1.1009041355826086,0.23964091578387645,0.8551405589501053,0.4836392657621708,1.1009041355826086,0.6801942448004175,1253
avax,85,0.47098210630224413,0.8584892015958533,1.0593166544174273,1.2720931210160784,0.8664609576763099,0.7857243151091075,0.5151515151515151,1.2720931210160784,0.7930203912564721,825
link,85,0.1332259134809537,0.5320416811435258,0.6294912235374608,1.1383661612582892,0.4327523245582167,0.8929866977923633,0.4877892030848329,1.1383661612582892,0.7263379599106311,1556
ada,85,0.3043012858745744,0.7409708071640521,0.841658339380847,1.227708608994122,0.6108276144249826,0.7019757466656735,0.5,1.227708608994122,0.578681597944594,1178
trx,85,2.1919238389941738,0.44814336294545637,0.522102280094427,1.140127703467006,0.3540516885868256,0.7680968115491593,0.5153153153153153,1.140127703467006,0.6068280724716105,1665
sui,85,0.8851104714968847,1.2692802653534154,2.1608920782984744,1.3499412278576939,1.7694519690215456,0.47940031100714,0.4930232558139535,1.3499412278576939,0.6683124660611761,430
sol,85,0.9779848120306149,1.236085855988944,1.591972576962139,1.3622070442142045,1.2690560665727046,0.7890421303547818,0.492970946579194,1.3622070442142045,0.8100883101740975,1067
bnb,85,0.5141863877106483,0.9916479784324268,1.2073705766387184,1.3003545698360264,0.8889476473218403,0.6470701792159699,0.5272397094430993,1.3003545698360264,0.5800561549829794,1652
btc,85,0.4391725839184317,1.0720712644314332,1.1461501808764414,1.3056136466931014,0.7988481062441072,0.5669613485518045,0.5375053579082726,1.3056136466931014,0.4224681834415323,2333
xrp,86,-0.7216917991867947,0.11174706535124512,0.11200126907046559,1.034129031812159,0.07342425110550489,0.9243379714291018,0.4805900621118012,1.034129031812159,0.6073432273790549,1288
eth,86,0.19849725775668792,0.6196956742851096,0.5959319276679536,1.166005965735765,0.44742391385152774,0.6957291062044137,0.5206451612903226,1.166005965735765,0.5023204979403932,1550
algo,86,1.6344422788938484,0.4869359862159131,0.5285509859159347,1.1516570454921458,0.4462279734408566,0.7372760806612108,0.490104772991851,1.1516570454921458,0.6756395515076804,859
vet,86,0.21433695168281042,0.6184897969432909,0.7039317356723843,1.177009793707974,0.47765226496506547,0.8722924300721632,0.5035087719298246,1.177009793707974,0.6736609997368356,1140
atom,86,1.0600745686938327,0.4433627913023684,0.48581917147897313,1.1260325490355327,0.44322763967835854,0.6596212418478703,0.48452611218568664,1.1260325490355327,0.6594201675046552,1034
tao,86,2.3800477379946785,0.8271995524962977,1.1532000761607373,1.2172793866758433,1.1323460625186565,0.5329743700311358,0.4697986577181208,1.2172793866758433,0.7295838440759059,447
ltc,86,0.2127339983291725,0.6109099271742983,0.6654631429265091,1.1934000715035777,0.48770667448249416,0.8429276038048207,0.49273104880581514,1.1934000715035777,0.6729329483687625,1926
xlm,86,-0.027223028011349126,0.302585705048097,0.38565407010958863,1.1013426341169599,0.23959628160224333,0.8584479022521727,0.48366533864541833,1.1013426341169599,0.6797443563838317,1255
avax,86,0.44535452707142653,0.8363250657437408,1.0325149977833612,1.2642025928633787,0.8394922766451227,0.7896401994179874,0.5139056831922612,1.2642025928633787,0.7926306120580079,827
link,86,0.1476704210848916,0.5499934092628297,0.6476586846781148,1.1434504849984928,0.45151147078589215,0.8865816218577139,0.48938906752411576,1.1434504849984928,0.7278301254432354,1555
ada,86,0.2856543211231213,0.7159386371275014,0.804669531815656,1.219616170832671,0.590958615785801,0.7029987509257389,0.4995751911639762,1.219616170832671,0.5802776204579047,1177
trx,86,0.14261574763781404,0.496939902655158,0.5870116165000739,1.1561601839669846,0.4104451327817539,0.731430481476436,0.5155875299760192,1.1561601839669846,0.6041215033974529,1668
sui,86,0.9117040856876537,1.2903576850335916,2.1917417415206,1.3571892440716133,1.798614816986147,0.47940031100714037,0.49417249417249415,1.3571892440716133,0.6682306097342016,429
sol,86,0.8909760302851895,1.179060772711123,1.4920402930117243,1.3435455030601675,1.2098592604633496,0.7943410808521454,0.4924812030075188,1.3435455030601675,0.8150902267960491,1064
bnb,86,0.5167478047204768,0.9945401422104063,1.2094510374839362,1.3016157845802545,0.900959097360061,0.6403413758639962,0.5276259866423801,1.3016157845802545,0.5800885892031408,1647
btc,86,0.4392627451122475,1.0733599822108495,1.1457472308018744,1.3054866144034099,0.7984926238902625,0.5669613485518045,0.5380993150684932,1.3054866144034099,0.4217731817400301,2336
xrp,87,-0.7190461755612461,0.1130374029949221,0.11336248257528604,1.0345018493914901,0.07450236467013527,0.9214131823980977,0.4806501547987616,1.0345018493914901,0.6072986383982719,1292
eth,87,0.1784803022687218,0.5860977773094861,0.5646645161963227,1.156196669375725,0.4121064196128564,0.7148820155568452,0.5190199871050934,1.156196669375725,0.5026592477950785,1551
algo,87,1.5640755489453566,0.482626677911677,0.5247946379101964,1.149950362627145,0.4356297480020846,0.7490147994071858,0.48953488372093024,1.149950362627145,0.6760776874735829,860
vet,87,0.21278709751792602,0.6166334880650849,0.7036143579682551,1.1760253977322381,0.47368650290969766,0.8777378199755976,0.5026223776223776,1.1760253977322381,0.6742620478178414,1144
atom,87,0.591494916187925,0.4013088290641032,0.4398996756278686,1.1134290121173234,0.38775660049264565,0.6823777073880934,0.4825918762088975,1.1134290121173234,0.6593337621946688,1034
tao,87,2.7576807358973867,0.8690609388293767,1.2077467402334587,1.230090615411526,1.2432291348734434,0.5092787542489093,0.47085201793721976,1.230090615411526,0.7285452110034407,446
ltc,87,0.19611678980856717,0.590389295432883,0.6416761176831215,1.186251923822469,0.47622034404810587,0.8328393035765301,0.4937694704049844,1.186251923822469,0.6717855874998471,1926
xlm,87,-0.033590832155272254,0.3016498123605643,0.38399952157862444,1.1011195704935273,0.23859819073953173,0.8592118938641627,0.48443735035913804,1.1011195704935273,0.6796172082243169,1253
avax,87,0.4752480897148976,0.8621917025626155,1.0608814288920887,1.2737451156380517,0.8943866964810372,0.7640976664190067,0.5145278450363197,1.2737451156380517,0.7926297430445686,826
link,87,0.13971966674717073,0.5406142667062351,0.6381061079354052,1.1406187120522415,0.446215689402969,0.8827020982934607,0.4881181759794477,1.1406187120522415,0.7285703496639171,1557
ada,87,0.2794914041765957,0.7077737474268331,0.7953618521430946,1.2172893596883563,0.5929231961540531,0.691926020866034,0.49872122762148335,1.2172893596883563,0.5796470825395456,1173
trx,87,0.1343357099490965,0.485297967862183,0.5716953685762043,1.1518986690748545,0.3996341997093572,0.735504792874425,0.5155502392344498,1.1518986690748545,0.605675046564876,1672
sui,87,0.843228395780812,1.2404759379660715,2.091029626871788,1.3403665538407652,1.7679786613938775,0.465297015219738,0.4929906542056075,1.3403665538407652,0.6631609440708547,428
sol,87,0.9224120655181898,1.199175070638827,1.5228298638923867,1.3498830652674843,1.25743987964762,0.7774614886689241,0.49295774647887325,1.3498830652674843,0.8152363276045395,1065
bnb,87,0.5061982036341657,0.9815994671703085,1.189269471802382,1.2972522159873632,0.9074497255568345,0.6289954481929747,0.5270188221007893,1.2972522159873632,0.5814813128257147,1647
btc,87,0.4292093415957776,1.0566792992706855,1.1291754357123989,1.299870680331069,0.7589171710390558,0.5872926367710555,0.537441163885323,1.299870680331069,0.42179918427282664,2337
xrp,88,-0.7175294548977897,0.11375524656686878,0.11410741752087357,1.0347345836306818,0.07518879968143456,0.9188111719247234,0.47984496124031006,1.0347345836306818,0.6073065747372127,1290
eth,88,0.17776417799160926,0.5850127074573351,0.5669103943180678,1.1556495288871775,0.4032020828995972,0.7269689532901101,0.5173745173745173,1.1556495288871775,0.501041075575763,1554
algo,88,1.5058375296831374,0.47890262093768093,0.5205871931430243,1.148807241149352,0.43040688645335606,0.7523867139196883,0.4889406286379511,1.148807241149352,0.6761968065929314,859
